loan_id,customer_id,loan_type,principal_amount,interest_rate,tenure_months,emi_amount,loan_status,disbursement_date,created_at,updated_at,source_system
LN00002308,CUST00001052,Car Loan,2642174.54,11.5,71,51470.27,Active,2017-09-28,2026-08-03 11:22:39.812366,,Loan Management System
LN00002309,CUST00001272,Home Loan,5151403.41,10.72,249,51660.86,Active,2011-11-24,2026-08-03 11:22:39.812366,,Loan Management System
LN00002310,CUST00000181,Personal Loan,479409.46,15.92,46,13990.38,Active,2017-10-03,2026-08-03 11:22:39.812366,,Loan Management System
LN00002311,CUST00004231,Personal Loan,654737.34,11.64,31,24556.45,Closed,2016-11-03,2026-08-03 11:22:39.813258,,Loan Management System
LN00002312,CUST00003256,Car Loan,1200284.55,6.92,62,23081.21,Active,2014-08-27,2026-08-03 11:22:39.813258,,Loan Management System
LN00002313,CUST00004615,Home Loan,1398439.46,14.86,312,17697.78,Active,2015-03-25,2026-08-03 11:22:39.813258,,Loan Management System
LN00002314,CUST00004217,Personal Loan,1459186.52,14.42,27,63605.74,Pending,2017-05-26,2026-08-03 11:22:39.813258,,Loan Management System
LN00002315,CUST00000840,Business Loan,18679193.15,15.94,84,370369.29,Active,2024-08-14,2026-08-03 11:22:39.814256,,Loan Management System
LN00002316,CUST00002861,Home Loan,4041555.62,8.19,111,52045.53,Active,2019-11-10,2026-08-03 11:22:39.814256,,Loan Management System
LN00002317,CUST00002319,Gold Loan,219943.04,17.17,22,11724.11,Active,2014-11-08,2026-08-03 11:22:39.814256,,Loan Management System
LN00002318,CUST00001612,Home Loan,9528409.37,9.45,100,138032.29,Closed,2015-06-10,2026-08-03 11:22:39.814256,,Loan Management System
LN00002319,CUST00003781,Personal Loan,218816.87,8.7,28,8663.12,Written Off,2013-12-04,2026-08-03 11:22:39.815254,,Loan Management System
LN00002320,CUST00004368,Car Loan,1709641.36,15.63,18,107163.2,Active,2014-03-22,2026-08-03 11:22:39.815254,,Loan Management System
LN00002321,CUST00003832,Personal Loan,1153042.62,11.52,59,25688.6,Closed,2012-11-24,2026-08-03 11:22:39.815254,,Loan Management System
LN00002322,CUST00004173,Home Loan,5264849.3,7.03,264,39237.48,Pending,2016-08-13,2026-08-03 11:22:39.815254,,Loan Management System
LN00002323,CUST00000278,Car Loan,963502.33,11.18,14,73727.1,Closed,2025-12-14,2026-08-03 11:22:39.816253,,Loan Management System
LN00002324,CUST00000633,Car Loan,969352.25,11.82,52,23910.91,Active,2024-12-29,2026-08-03 11:22:39.816253,,Loan Management System
LN00002325,CUST00004933,Home Loan,7235580.84,9.04,207,69128.31,Closed,2013-04-22,2026-08-03 11:22:39.816253,,Loan Management System
LN00002326,CUST00001840,Car Loan,1489803.63,11.34,54,35351.77,Active,2020-03-22,2026-08-03 11:22:39.816253,,Loan Management System
LN00002327,CUST00004243,Personal Loan,858602.83,10.44,32,30855.14,Active,2024-09-13,2026-08-03 11:22:39.817253,,Loan Management System
LN00002328,CUST00004649,Personal Loan,719823.95,15.04,25,33717.64,Active,2020-10-08,2026-08-03 11:22:39.817253,,Loan Management System
LN00002329,CUST00001996,Home Loan,4205581.91,11.13,352,40580.64,Written Off,2025-10-17,2026-08-03 11:22:39.817253,,Loan Management System
LN00002330,CUST00002357,Car Loan,1771712.06,10.47,38,54980.67,Closed,2024-02-25,2026-08-03 11:22:39.817253,,Loan Management System
LN00002331,CUST00002944,Car Loan,1051291.64,15.13,69,22902.75,Closed,2020-07-17,2026-08-03 11:22:39.818254,,Loan Management System
LN00002332,CUST00002075,Home Loan,6436195.63,8.42,240,55529.34,Closed,2012-03-24,2026-08-03 11:22:39.818254,,Loan Management System
LN00002333,CUST00002984,Personal Loan,1159163.23,15.14,30,46651.73,Closed,2022-11-06,2026-08-03 11:22:39.818254,,Loan Management System
LN00002334,CUST00004500,Personal Loan,390341.92,17.09,20,22566.15,Active,2017-04-25,2026-08-03 11:22:39.818254,,Loan Management System
LN00002335,CUST00000142,Gold Loan,330647.67,11.05,16,22320.04,Written Off,2026-06-30,2026-08-03 11:22:39.819254,,Loan Management System
LN00002336,CUST00004287,Car Loan,700142.83,8.33,63,13757.94,Closed,2024-08-15,2026-08-03 11:22:39.819254,,Loan Management System
LN00002337,CUST00004936,Personal Loan,365741.27,16.86,29,15442.29,Active,2022-02-06,2026-08-03 11:22:39.819254,,Loan Management System
LN00002338,CUST00000421,Personal Loan,203176.23,16.67,52,5512.84,Closed,2013-10-25,2026-08-03 11:22:39.820255,,Loan Management System
LN00002339,CUST00002683,Personal Loan,826659.22,11.01,37,26449.96,Active,2021-09-30,2026-08-03 11:22:39.820255,,Loan Management System
LN00002340,CUST00001658,Personal Loan,1247900.73,11.67,23,60812.8,Active,2017-12-29,2026-08-03 11:22:39.820255,,Loan Management System
LN00002341,CUST00001606,Home Loan,8383729.85,15.27,148,126088.67,Closed,2014-03-18,2026-08-03 11:22:39.820255,,Loan Management System
LN00002342,CUST00001278,Home Loan,6011499.37,11.31,274,61352.34,Active,2014-05-07,2026-08-03 11:22:39.821255,,Loan Management System
LN00002343,CUST00001747,Car Loan,1932852.71,8.09,76,32585.34,Written Off,2014-08-30,2026-08-03 11:22:39.821255,,Loan Management System
LN00002344,CUST00003045,Car Loan,2250014.39,17.37,53,61091.63,Closed,2025-09-23,2026-08-03 11:22:39.821255,,Loan Management System
LN00002345,CUST00002387,Home Loan,6442203.68,14.37,249,81343.43,Active,2023-05-17,2026-08-03 11:22:39.822263,,Loan Management System
LN00002346,CUST00001074,Car Loan,2411663.62,10.98,77,43775.99,Defaulted,2024-09-14,2026-08-03 11:22:39.822263,,Loan Management System
LN00002347,CUST00000399,Business Loan,3646895.84,10.74,42,104554.23,Active,2022-03-20,2026-08-03 11:22:39.822789,,Loan Management System
LN00002348,CUST00003147,Gold Loan,2305429.57,10.21,21,120347.09,Active,2025-05-08,2026-08-03 11:22:39.822789,,Loan Management System
LN00002349,CUST00001064,Home Loan,5987221.36,11.78,287,62565.32,Written Off,2014-05-27,2026-08-03 11:22:39.822789,,Loan Management System
LN00002350,CUST00001972,Education Loan,3893940.62,12.25,64,83166.39,Closed,2023-11-09,2026-08-03 11:22:39.822789,,Loan Management System
LN00002351,CUST00000671,Business Loan,17505666.45,16.95,43,545963.85,Active,2019-01-12,2026-08-03 11:22:39.823799,,Loan Management System
LN00002352,CUST00003777,Gold Loan,42036.2,6.87,29,1577.32,Defaulted,2012-04-30,2026-08-03 11:22:39.823799,,Loan Management System
LN00002353,CUST00003462,Gold Loan,2158868.2,7.31,29,81438.71,Written Off,2018-07-29,2026-08-03 11:22:39.823799,,Loan Management System
LN00002354,CUST00001915,Business Loan,10978158.21,14.73,89,203444.51,Closed,2017-10-13,2026-08-03 11:22:39.823799,,Loan Management System
LN00002355,CUST00002410,Car Loan,266416.35,12.03,19,15469.65,Active,2023-02-03,2026-08-03 11:22:39.824798,,Loan Management System
LN00002356,CUST00003187,Personal Loan,1242357.85,15.34,35,44249.53,Active,2023-10-30,2026-08-03 11:22:39.824798,,Loan Management System
LN00002357,CUST00004164,Gold Loan,1582438.79,11.56,10,166748.72,Active,2015-08-17,2026-08-03 11:22:39.824798,,Loan Management System
LN00002358,CUST00001809,Business Loan,15279838.29,13.17,113,236623.44,Active,2019-02-22,2026-08-03 11:22:39.824798,,Loan Management System
LN00002359,CUST00001964,Home Loan,4422484.02,10.41,184,48201.24,Closed,2021-12-22,2026-08-03 11:22:39.825798,,Loan Management System
LN00002360,CUST00003958,Home Loan,1422694.19,13.88,97,24478.46,Active,2016-06-07,2026-08-03 11:22:39.825798,,Loan Management System
LN00002361,CUST00004982,Education Loan,3034759.64,15.21,123,48839.72,Active,2024-05-21,2026-08-03 11:22:39.825798,,Loan Management System
LN00002362,CUST00004019,Personal Loan,1191692.23,14.54,48,32888.47,Active,2024-04-27,2026-08-03 11:22:39.825798,,Loan Management System
LN00002363,CUST00002159,Home Loan,1830199.33,12.5,73,35924.39,Active,2024-12-02,2026-08-03 11:22:39.826798,,Loan Management System
LN00002364,CUST00002838,Personal Loan,575950.14,9.85,57,12692.51,Active,2019-03-23,2026-08-03 11:22:39.827798,,Loan Management System
LN00002365,CUST00004694,Car Loan,1530797.56,11.56,49,39339.53,Active,2015-07-27,2026-08-03 11:22:39.827798,,Loan Management System
LN00002366,CUST00002207,Business Loan,3006785.18,13.49,61,68374.82,Active,2020-09-02,2026-08-03 11:22:39.827798,,Loan Management System
LN00002367,CUST00002741,Home Loan,8583731.94,13.21,135,122414.36,Closed,2015-08-28,2026-08-03 11:22:39.827798,,Loan Management System
LN00002368,CUST00003914,Personal Loan,1095652.08,15.07,45,32020.77,Active,2016-11-06,2026-08-03 11:22:39.828798,,Loan Management System
LN00002369,CUST00001634,Car Loan,677148.35,10.46,31,25021.97,Closed,2025-05-05,2026-08-03 11:22:39.828798,,Loan Management System
LN00002370,CUST00003472,Car Loan,1665344.77,10.85,74,30964.66,Closed,2024-12-05,2026-08-03 11:22:39.828798,,Loan Management System
LN00002371,CUST00002526,Business Loan,9900023.44,12.07,60,220570.91,Active,2019-07-26,2026-08-03 11:22:39.828798,,Loan Management System
LN00002372,CUST00000104,Gold Loan,872358.31,10.06,17,55273.09,Active,2025-10-17,2026-08-03 11:22:39.829798,,Loan Management System
LN00002373,CUST00000636,Car Loan,2240533.1,7.88,37,68406.6,Active,2014-11-20,2026-08-03 11:22:39.829798,,Loan Management System
LN00002374,CUST00001498,Personal Loan,1373418.63,16.92,59,34442.81,Closed,2017-11-04,2026-08-03 11:22:39.829798,,Loan Management System
LN00002375,CUST00003125,Education Loan,2144061.5,9.13,87,33784.37,Active,2023-02-15,2026-08-03 11:22:39.829798,,Loan Management System
LN00002376,CUST00001326,Home Loan,6450819.27,17.45,319,94752.99,Active,2021-04-16,2026-08-03 11:22:39.830798,,Loan Management System
LN00002377,CUST00001960,Car Loan,1697310.84,15.02,22,88738.54,Written Off,2019-01-30,2026-08-03 11:22:39.830798,,Loan Management System
LN00002378,CUST00001286,Home Loan,5883670.53,9.35,191,59312.43,Closed,2019-06-10,2026-08-03 11:22:39.830798,,Loan Management System
LN00002379,CUST00000953,Home Loan,9395167.66,16.36,176,141104.26,Closed,2024-09-04,2026-08-03 11:22:39.830798,,Loan Management System
LN00002380,CUST00000634,Personal Loan,108337.55,13.51,47,2981.09,Active,2016-05-18,2026-08-03 11:22:39.830798,,Loan Management System
LN00002381,CUST00004263,Education Loan,2960015.28,17.05,69,67590.34,Active,2024-10-28,2026-08-03 11:22:39.830798,,Loan Management System
LN00002382,CUST00001495,Home Loan,2662069.36,13.24,357,29967.68,Active,2018-01-30,2026-08-03 11:22:39.832305,,Loan Management System
LN00002383,CUST00002134,Home Loan,8875586.73,7.09,97,120474.53,Active,2020-02-21,2026-08-03 11:22:39.832439,,Loan Management System
LN00002384,CUST00004898,Home Loan,1292168.98,8.77,337,10331.64,Closed,2020-07-23,2026-08-03 11:22:39.832439,,Loan Management System
LN00002385,CUST00002917,Car Loan,1039890.69,6.61,67,18602.78,Defaulted,2018-09-16,2026-08-03 11:22:39.832439,,Loan Management System
LN00002386,CUST00004177,Home Loan,8921916.09,15.44,159,132096.65,Closed,2014-05-05,2026-08-03 11:22:39.833315,,Loan Management System
LN00002387,CUST00000633,Car Loan,2315520.54,17.91,44,72160.9,Closed,2025-06-25,2026-08-03 11:22:39.833315,,Loan Management System
LN00002388,CUST00000981,Car Loan,1579294.39,8.53,76,26968.23,Active,2014-12-25,2026-08-03 11:22:39.833315,,Loan Management System
LN00002389,CUST00003007,Personal Loan,985655.48,9.54,46,25667.67,Active,2025-03-20,2026-08-03 11:22:39.833315,,Loan Management System
LN00002390,CUST00001640,Personal Loan,863833.26,10.05,40,25504.19,Active,2021-11-15,2026-08-03 11:22:39.834315,,Loan Management System
LN00002391,CUST00001705,Education Loan,810503.1,6.57,166,7445.32,Active,2013-12-09,2026-08-03 11:22:39.834315,,Loan Management System
LN00002392,CUST00000542,Home Loan,1122815.01,11.47,215,12326.61,Active,2026-06-09,2026-08-03 11:22:39.834315,,Loan Management System
LN00002393,CUST00003371,Business Loan,7177418.57,14.4,117,114483.61,Active,2015-11-03,2026-08-03 11:22:39.834315,,Loan Management System
LN00002394,CUST00003254,Education Loan,3075125.33,8.95,164,32561.71,Active,2012-06-22,2026-08-03 11:22:39.835313,,Loan Management System
LN00002395,CUST00003952,Education Loan,1940314.99,14.37,89,35563.2,Closed,2022-06-30,2026-08-03 11:22:39.835313,,Loan Management System
LN00002396,CUST00000284,Home Loan,1985683.39,15.31,147,29985.03,Defaulted,2019-10-06,2026-08-03 11:22:39.836320,,Loan Management System
LN00002397,CUST00000051,Car Loan,639971.44,17.5,72,14416.03,Closed,2026-06-16,2026-08-03 11:22:39.836320,,Loan Management System
LN00002398,CUST00004350,Education Loan,3141044.16,9.6,103,44881.2,Active,2017-11-25,2026-08-03 11:22:39.836320,,Loan Management System
LN00002399,CUST00000899,Business Loan,6420553.36,8.17,54,142491.81,Closed,2021-01-07,2026-08-03 11:22:39.836320,,Loan Management System
LN00002400,CUST00002077,Business Loan,6649259.61,10.04,84,110523.06,Active,2013-05-01,2026-08-03 11:22:39.837315,,Loan Management System
LN00002401,CUST00001325,Personal Loan,1155222.98,11.15,38,36222.32,Active,2023-09-09,2026-08-03 11:22:39.837315,,Loan Management System
LN00002402,CUST00001563,Business Loan,19512222.31,15.32,14,1530845.89,Closed,2025-12-23,2026-08-03 11:22:39.837315,,Loan Management System
LN00002403,CUST00002170,Home Loan,6789518.95,9.44,251,62098.66,Active,2020-05-12,2026-08-03 11:22:39.837315,,Loan Management System
LN00002404,CUST00001150,Personal Loan,604489.18,12.92,59,13895.23,Active,2026-01-24,2026-08-03 11:22:39.838315,,Loan Management System
LN00002405,CUST00004264,Home Loan,5277962.51,16.35,114,91466.9,Active,2013-09-15,2026-08-03 11:22:39.838315,,Loan Management System
LN00002406,CUST00002456,Home Loan,7367066.92,17.33,300,107853.93,Written Off,2016-06-08,2026-08-03 11:22:39.838315,,Loan Management System
LN00002407,CUST00001143,Gold Loan,1958539.16,10.99,34,67298.53,Active,2013-01-05,2026-08-03 11:22:39.838315,,Loan Management System
LN00002408,CUST00004702,Gold Loan,1475633.05,7.18,6,251114.81,Closed,2024-07-26,2026-08-03 11:22:39.839315,,Loan Management System
LN00002409,CUST00003538,Personal Loan,585700.8,17.12,19,35410.93,Active,2014-04-25,2026-08-03 11:22:39.839315,,Loan Management System
LN00002410,CUST00000085,Business Loan,1942780.83,17.74,105,36549.3,Active,2016-03-24,2026-08-03 11:22:39.839315,,Loan Management System
LN00002411,CUST00001608,Home Loan,1928985.96,9.94,162,21674.41,Closed,2019-03-25,2026-08-03 11:22:39.839315,,Loan Management System
LN00002412,CUST00003893,Personal Loan,525371.06,12.79,54,12846.34,Active,2020-04-26,2026-08-03 11:22:39.840315,,Loan Management System
LN00002413,CUST00001739,Car Loan,1015974.28,6.75,20,53852.29,Defaulted,2014-02-03,2026-08-03 11:22:39.840315,,Loan Management System
LN00002414,CUST00000256,Car Loan,2269363.08,17.51,58,58260.31,Pending,2025-09-21,2026-08-03 11:22:39.840315,,Loan Management System
LN00002415,CUST00004708,Personal Loan,1332648.57,8.62,41,37640.43,Active,2019-01-11,2026-08-03 11:22:39.840315,,Loan Management System
LN00002416,CUST00003497,Personal Loan,338528.51,17.67,28,14841.07,Active,2013-02-22,2026-08-03 11:22:39.841315,,Loan Management System
LN00002417,CUST00002426,Education Loan,190239.4,7.87,141,2071.96,Active,2015-05-13,2026-08-03 11:22:39.841315,,Loan Management System
LN00002418,CUST00004371,Business Loan,16062891.5,16.06,19,963067.92,Pending,2025-06-24,2026-08-03 11:22:39.841315,,Loan Management System
LN00002419,CUST00002561,Car Loan,245363.55,11.53,16,16617.59,Written Off,2019-04-06,2026-08-03 11:22:39.841315,,Loan Management System
LN00002420,CUST00001985,Business Loan,6877865.22,12.7,48,183493.45,Closed,2017-07-14,2026-08-03 11:22:39.842315,,Loan Management System
LN00002421,CUST00002983,Car Loan,2256414.66,13.0,83,41352.91,Closed,2012-01-15,2026-08-03 11:22:39.842826,,Loan Management System
LN00002422,CUST00004636,Car Loan,2436054.74,16.23,23,123950.92,Closed,2018-08-24,2026-08-03 11:22:39.842826,,Loan Management System
LN00002423,CUST00001402,Personal Loan,992752.3,8.7,16,65939.7,Closed,2012-06-28,2026-08-03 11:22:39.842826,,Loan Management System
LN00002424,CUST00001161,Personal Loan,451454.12,11.69,59,10096.42,Active,2018-05-01,2026-08-03 11:22:39.842826,,Loan Management System
LN00002425,CUST00000245,Personal Loan,313427.04,13.12,41,9526.57,Active,2020-02-16,2026-08-03 11:22:39.843836,,Loan Management System
LN00002426,CUST00000673,Car Loan,2496583.87,11.47,14,191374.68,Active,2017-12-12,2026-08-03 11:22:39.843836,,Loan Management System
LN00002427,CUST00001708,Personal Loan,954350.13,10.98,12,84338.14,Active,2015-08-07,2026-08-03 11:22:39.843836,,Loan Management System
LN00002428,CUST00002819,Personal Loan,425336.78,9.06,55,9478.59,Closed,2018-02-26,2026-08-03 11:22:39.843836,,Loan Management System
LN00002429,CUST00001955,Car Loan,2030115.56,8.8,57,43705.45,Defaulted,2012-12-22,2026-08-03 11:22:39.844836,,Loan Management System
LN00002430,CUST00001980,Education Loan,2349738.7,8.67,73,41532.86,Active,2017-12-18,2026-08-03 11:22:39.844836,,Loan Management System
LN00002431,CUST00001338,Home Loan,749132.66,13.42,80,14218.42,Closed,2015-05-29,2026-08-03 11:22:39.844836,,Loan Management System
LN00002432,CUST00002329,Car Loan,2873049.67,10.27,52,68686.36,Pending,2012-01-25,2026-08-03 11:22:39.844836,,Loan Management System
LN00002433,CUST00004569,Car Loan,764764.0,8.38,46,19495.81,Active,2017-01-03,2026-08-03 11:22:39.845836,,Loan Management System
LN00002434,CUST00003084,Business Loan,15560734.07,6.81,68,276461.43,Active,2013-04-09,2026-08-03 11:22:39.845836,,Loan Management System
LN00002435,CUST00001995,Gold Loan,87924.12,16.48,16,6158.59,Active,2025-11-11,2026-08-03 11:22:39.845836,,Loan Management System
LN00002436,CUST00003479,Personal Loan,628808.39,8.86,36,19954.99,Closed,2023-09-30,2026-08-03 11:22:39.845836,,Loan Management System
LN00002437,CUST00002343,Home Loan,9707815.92,12.33,356,102439.13,Closed,2022-08-23,2026-08-03 11:22:39.846843,,Loan Management System
LN00002438,CUST00002620,Home Loan,7687760.39,7.88,310,58124.29,Closed,2017-04-16,2026-08-03 11:22:39.846843,,Loan Management System
LN00002439,CUST00003940,Personal Loan,1493268.46,11.27,25,67295.8,Written Off,2025-01-18,2026-08-03 11:22:39.846843,,Loan Management System
LN00002440,CUST00000054,Education Loan,1503448.07,9.44,64,29989.43,Pending,2014-01-26,2026-08-03 11:22:39.846843,,Loan Management System
LN00002441,CUST00004133,Home Loan,4110276.76,11.33,111,59921.76,Active,2013-12-05,2026-08-03 11:22:39.847836,,Loan Management System
LN00002442,CUST00001492,Gold Loan,2095423.22,11.49,22,106083.89,Active,2012-03-28,2026-08-03 11:22:39.847836,,Loan Management System
LN00002443,CUST00003628,Education Loan,2636687.31,15.82,156,39936.88,Active,2016-06-19,2026-08-03 11:22:39.847836,,Loan Management System
LN00002444,CUST00004247,Gold Loan,1830832.05,16.82,5,381706.58,Active,2025-09-13,2026-08-03 11:22:39.847836,,Loan Management System
LN00002445,CUST00004875,Home Loan,5863502.86,7.97,139,64739.93,Active,2019-08-16,2026-08-03 11:22:39.848836,,Loan Management System
LN00002446,CUST00001032,Personal Loan,106536.68,13.36,25,4905.52,Defaulted,2023-06-06,2026-08-03 11:22:39.848836,,Loan Management System
LN00002447,CUST00001914,Car Loan,1240771.31,11.27,32,45072.4,Active,2025-09-22,2026-08-03 11:22:39.848836,,Loan Management System
